LAT,LON,SPEED,COURSE,HEADING,DESTINATION,FLAG,LENGTH,SHIPNAME,SHIPTYPE,SHIP_ID,WIDTH,DWT,DATETIME,PORT,date,week_nb,ship_type,port,is_parked,LAT_lag,LON_lag,vessel_distance
54.53154,18.70719,116,95,96,INFO VIA CH16,RU,57,KAPITAN GERASHCHENKO,2,181857,13,800,2016-12-18T09:55:02Z,gdansk,2016-12-18,51,Fishing,Gdańsk,0,54.53149,18.68513,1424.9496536926263
57.61041,11.62854,126,89,89,GOTEBORG,FO,133,NORTHERN OCEAN,8,182321,20,13781,2016-12-17T20:49:05Z,gothenborg,2016-12-17,51,Tanker,gothenborg,0,57.61015,11.60678,1297.8971422021068
57.60091,11.68952,24,316,276,SEGOT,FO,84,TRADER BULK,7,182333,14,4415,2016-12-19T03:31:05Z,gothenborg,2016-12-19,51,Cargo,gothenborg,0,57.60003,11.65679,1954.7113515184021
59.90694,30.07326,104,110,112,SAINT PETERSBURG,BS,95,SILVER PEARL,7,182341,17,2607,2016-12-15T15:31:04Z,st_petersburg,2016-12-15,50,Cargo,St. Petersburg,0,59.91338,30.04178,1897.5609162049834
57.67256,11.79428,127,226,226,SODERTALJE,FO,144,FURE NORD,8,182351,21,17653,2016-12-20T10:27:05Z,gothenborg,2016-12-20,51,Tanker,gothenborg,0,57.68709,11.87123,4857.068654580164
59.91299,30.04387,98,110,110,ST PETERSBURG,FO,102,EYSTNES,7,182353,16,4450,2016-12-19T14:57:03Z,st_petersburg,2016-12-19,51,Cargo,St. Petersburg,0,59.91605,30.02825,935.8479567876986
57.74839,11.63724,123,97,99,OCKERO,SE,56,FRANKLIN,3,182358,12,1218,2016-12-16T07:07:05Z,gothenborg,2016-12-16,51,Tug,gothenborg,0,57.74832,11.61463,1343.1577475222239
57.93928,11.68787,106,218,217,ROOMASSAARE,FO,88,"NAVEN",7,182370,13,4191,2016-12-14T19:57:05Z,gothenborg,2016-12-14,50,Cargo,gothenborg,0,57.95989,11.71741,2882.5216210825047
57.92059,11.60003,116,76,77,WALLHAMN,FO,35,BOB,3,182374,12,130,2016-12-19T13:57:05Z,gothenborg,2016-12-19,51,Tug,gothenborg,0,57.99959,11.75667,12763.678805829684
57.83373,11.60234,104,143,144,TUG OPS WESTCOAST,FO,37,SVITZER ODEN,3,182384,14,170,2016-12-17T10:35:05Z,gothenborg,2016-12-17,51,Tug,gothenborg,0,57.91877,11.60117,9466.87470764154
57.60198,11.65766,102,41,36,GOTHENBURG,FO,32,SVITZER TYR,3,182387,13,325,2016-12-18T03:41:05Z,gothenborg,2016-12-18,51,Tug,gothenborg,0,57.60295,11.60271,3279.2158467224563
55.72609,21.08812,86,298,298,RIGA,FO,74,HAUKUR,7,182391,12,3013,2016-12-13T23:43:06Z,klaipeda,2016-12-13,50,Cargo,Klaipeda,0,55.72101,21.10265,1072.1965141955272
55.71618,20.80508,107,82,85,KLAIPEDA,FO,88,TIDAN,7,182418,13,4250,2016-12-17T04:33:06Z,klaipeda,2016-12-17,51,Cargo,Klaipeda,0,57.60259,11.65599,597284.8848305413
57.98357,12.12594,99,184,181,NORDENHAM,FO,89,EKEN,7,182425,13,4775,2016-12-15T05:57:05Z,gothenborg,2016-12-15,50,Cargo,gothenborg,0,57.99507,12.12761,1283.9629076194603
59.92171,30.00018,111,112,112,ST.PETERSBURG,FO,88,VINGAREN,7,182428,13,4748,2016-12-18T14:55:03Z,st_petersburg,2016-12-18,51,Cargo,St. Petersburg,0,55.75435,20.80184,714652.1095692553
57.92107,11.61045,107,74,71,WALLHAMN,FO,31,SVITZER GAIA,3,182431,11,349,2016-12-15T18:03:06Z,gothenborg,2016-12-15,50,Tug,gothenborg,0,57.83505,11.60139,9590.719354997424
57.67896,11.80486,80,243,243,GOTEBORG,FO,31,SVITZER GEO,3,182435,11,169,2016-12-19T03:59:04Z,gothenborg,2016-12-19,51,Tug,gothenborg,0,57.68212,11.82458,1225.23588867072
57.62616,11.68129,130,35,37,GETENBORG,GB,100,CITY OF ROME,7,183675,20,2794,2016-12-15T04:29:06Z,gothenborg,2016-12-15,50,Cargo,gothenborg,0,57.61467,11.66392,1645.682514938104
54.79846,18.7637,107,140,140,MIDSJOBANK<=>GDANSK,NL,99,DC OSTEND,3,184318,16,5753,2016-12-16T04:01:13Z,gdansk,2016-12-16,51,Tug,Gdańsk,0,54.79695,18.79787,2199.186386644112
54.63334,19.925,0,0,0,NaN,NaN,NA,[SAT-AIS],3,184756139473268,NA,NA,2016-12-16T23:59:02Z,kalingrad,2016-12-16,51,Tug,Kalingrad,1,54.63334,19.925,0
57.67817,11.71917,96,266,258,DE RUYTER,GB,183,GIJON KNUTSEN,8,188790,27,35692,2016-12-19T07:49:06Z,gothenborg,2016-12-19,51,Tanker,gothenborg,0,57.6765,11.74267,1411.0463019279373
57.61167,11.6025,152,280,278,NLRTM,PT,149,ANINA,7,188849,22,13720,2016-12-15T00:51:05Z,gothenborg,2016-12-15,50,Cargo,gothenborg,0,57.6115,11.634,1878.4099184437982
57.6565,11.75017,143,255,255,GAEVLE,GB,168,ADELINA D,7,188914,25,20580,2016-12-15T16:05:06Z,gothenborg,2016-12-15,50,Cargo,gothenborg,0,57.6635,11.77983,1930.4964899694612
57.67095,11.84949,0,0,511,CLASS B,GB,19,CELESTE OF SOLENT,9,190564,5,NA,2016-12-15T00:17:05Z,gothenborg,2016-12-15,50,Pleasure,gothenborg,1,57.67101,11.84939,8.947149197635731
57.67819,11.77309,99,263,263,AARHUS,PA,395,MSC OSCAR,7,1914339,59,199273,2016-12-14T15:43:05Z,gothenborg,2016-12-14,50,Cargo,gothenborg,0,57.67958,11.79725,1446.2700607343977
57.96961,11.72932,108,221,222,NOKAR,GB,115,HELENA KOSAN,8,191974,18,8555,2016-12-13T16:01:06Z,gothenborg,2016-12-13,50,Tanker,gothenborg,0,57.97732,11.74162,1124.22632774563
59.91595,30.02949,105,292,291,AMSTERDAM FOR ORDERS,GB,184,CPO GERMANY,8,192887,27,37297,2016-12-15T10:01:05Z,st_petersburg,2016-12-15,50,Tanker,St. Petersburg,0,59.91166,30.05059,1270.6400120962014
57.94043,11.68542,187,215,511,UDDEVALLA,GB,14,TAMINA SPIRIT,0,194104,6,NA,2016-12-14T11:45:05Z,gothenborg,2016-12-14,50,Unspecified,gothenborg,0,57.95872,11.70883,2461.2766933274397
54.64667,19.91167,0,0,0,NaN,NaN,NA,[SAT-AIS],3,195415142469447,NA,NA,2016-12-19T23:59:03Z,kalingrad,2016-12-19,51,Tug,Kalingrad,1,54.64667,19.91167,0
54.53733,18.6585,105,259,255,GDYNIA,GB,99,KAREN C,7,195991,15,6250,2016-12-18T11:05:02Z,gdansk,2016-12-18,51,Cargo,Gdańsk,0,54.53817,18.68033,1412.964371979139
57.6508,11.71328,100,253,252,HANSTHOLM,MT,92,PALLAS GLORY,8,1960,14,3476,2016-12-16T22:59:05Z,gothenborg,2016-12-16,51,Tanker,gothenborg,0,57.65783,11.75497,2603.415189457911
54.54596,18.80762,48,222,222,GDANSK,NO,35,BOA ODIN,3,196066,15,232,2016-12-19T02:45:02Z,gdansk,2016-12-19,51,Tug,Gdańsk,0,54.55005,18.81425,624.9410488173478
57.705,11.94017,47,338,339,NA,SE,33,ALVELI,6,1964978,8,NA,2016-12-16T13:25:05Z,gothenborg,2016-12-16,51,Passenger,gothenborg,0,57.70588,11.95625,961.3616215245735
57.62285,11.67487,104,210,212,MONGSTAD,GB,182,MARIE KIRK,8,197150,27,37217,2016-12-18T11:57:05Z,gothenborg,2016-12-18,51,Tanker,gothenborg,0,57.63437,11.68732,1481.610356687122
55.71124,20.98247,69,119,121,KLAIPEDA,GB,144,BIRGIT KNUTSEN,8,200327,23,16536,2016-12-14T10:09:06Z,klaipeda,2016-12-14,50,Tanker,Klaipeda,0,55.79769,20.80321,14789.064941665134
55.72777,21.08245,82,104,115,"KLAIPEDA,LITHUANIA",MT,199,KONYA,7,2006,32,63200,2016-12-15T16:19:07Z,klaipeda,2016-12-15,50,Cargo,Klaipeda,0,55.72832,21.06178,1297.1754809472652
54.53783,18.7605,178,262,264,GDY/KARLSKR/GDY,GB,165,STENA BALTICA,6,201103,26,6200,2016-12-14T19:57:02Z,gdansk,2016-12-14,50,Passenger,Gdańsk,0,54.56133,18.82333,4826.983266341714
54.58433,18.89067,0,36,36,CLASS B,GB,16,EILEEN MCLOUGHLIN,3,201104,6,NA,2016-12-18T06:55:02Z,gdansk,2016-12-18,51,Tug,Gdańsk,1,54.53,18.80567,8166.126865177927
54.78175,18.55804,72,122,511,GDYNIA,GB,27,MEWO NAVIGATOR,3,201975,6,0,2016-12-17T19:13:07Z,gdynia,2016-12-17,51,Tug,Gdynia,0,54.78692,18.54412,1062.8686739473446
57.92495,11.64325,119,260,260,SKAGEN,GI,96,KEY BREEZE,8,204253,14,4296,2016-12-14T01:59:05Z,gothenborg,2016-12-14,50,Tanker,gothenborg,0,57.92921,11.66758,1514.3272642032277
57.65619,11.74696,116,253,253,SANKT-PETERBURG,GI,118,BOTHNIA,8,204358,18,8985,2016-12-19T14:25:05Z,gothenborg,2016-12-19,51,Tanker,gothenborg,0,57.66153,11.77267,1642.4176607184543
54.57315,18.87065,121,44,41,FLUSHING,GI,103,ORAMALIA,8,204384,16,6863,2016-12-13T18:13:02Z,gdansk,2016-12-13,50,Tanker,Gdańsk,0,54.56119,18.85031,1869.6882676387993
59.90365,30.0899,97,112,113,ST.PETERSBURG,GI,82,STORTEBEKER,7,204416,12,3159,2016-12-17T03:51:03Z,st_petersburg,2016-12-17,51,Cargo,St. Petersburg,0,59.90795,30.06853,1285.2962355193322
54.78657,18.99969,102,200,195,GDANSK,GI,82,PHANTOM,7,204427,12,4500,2016-12-18T14:37:01Z,gdansk,2016-12-18,51,Cargo,Gdańsk,0,59.92157,30.00041,871652.1872662773
55.72813,21.0776,108,274,273,RIGA,GI,82,SAXUM,7,204431,12,3158,2016-12-19T21:19:06Z,klaipeda,2016-12-19,51,Cargo,Klaipeda,0,55.71747,21.10957,2329.2967519972635
57.67567,11.80383,119,228,228,FRLEH,MT,178,MSC AMY,7,204546,27,22308,2016-12-17T00:47:05Z,gothenborg,2016-12-17,51,Cargo,gothenborg,0,57.68117,11.8255,1427.726481513846
57.87129,12.02258,89,201,201,BRAKE,GI,82,PINTA,7,204565,12,2795,2016-12-17T02:51:05Z,gothenborg,2016-12-17,51,Cargo,gothenborg,0,57.8814,12.02976,1203.0189511028434
59.90305,30.09235,88,111,110,ST.PETERSBURG,CY,89,FRI PORSGRUNN,7,204772,13,3792,2016-12-14T15:07:03Z,st_petersburg,2016-12-14,50,Cargo,St. Petersburg,0,59.90734,30.07189,1237.889463790041
59.90061,30.10557,81,293,291,AGADIR MAAGA,GI,161,NORDEROOG,7,204901,25,16921,2016-12-20T09:31:04Z,st_petersburg,2016-12-20,51,Cargo,St. Petersburg,0,59.88723,30.17037,3912.887676701928
59.89033,30.22363,0,264,34,ST.PETERSBURG,GI,161,SUEDEROOG,7,205264,25,16939,2016-12-14T10:09:03Z,st_petersburg,2016-12-14,50,Cargo,St. Petersburg,1,59.87295,30.20375,2230.773945053154
54.63288,19.89483,93,107,96,KALININGRAD,AG,100,AMBER SPIRIT,7,205458,14,5557,2016-12-19T15:33:03Z,kalingrad,2016-12-19,51,Cargo,Kalingrad,0,54.65795,19.84142,4429.929592698455
54.78098,18.93245,87,125,125,GDANSK,CY,89,MULTIMAR,7,205520,13,4148,2016-12-20T11:07:03Z,gdansk,2016-12-20,51,Cargo,Gdańsk,0,54.78885,18.91414,1465.9447772684862
59.91205,30.04817,123,111,114,RULED VIA NOK,GI,160,HOOGE,7,205553,25,16986,2016-12-15T15:07:04Z,st_petersburg,2016-12-15,50,Cargo,St. Petersburg,0,59.9176,30.02119,1627.4021493019227
54.71239,18.92755,92,307,310,KVINESDAL,GI,80,LIV KRISTIN,7,205637,12,2348,2016-12-16T18:09:02Z,gdansk,2016-12-16,51,Cargo,Gdańsk,0,54.6979,18.96096,2686.9242839914364
59.91781,30.01933,71,112,112,ST. PETERSBURG,FO,89,LISTER,7,205767,13,4113,2016-12-19T03:17:03Z,st_petersburg,2016-12-19,51,Cargo,St. Petersburg,0,59.92163,30.00039,1139.10466808702
54.63808,19.99305,96,262,260,MYRE,GI,92,KEY BORA,8,205790,14,3500,2016-12-14T00:13:03Z,kalingrad,2016-12-14,50,Tanker,Kalingrad,0,54.63927,20.00914,1045.0140430940476
54.63269,19.9117,89,88,87,KALININGRAD,RU,140,MIDVOLGA-3,8,2059154,17,6573,2016-12-19T07:55:03Z,kalingrad,2016-12-19,51,Tanker,Kalingrad,0,54.6349,19.80475,6895.37405775366
54.63334,19.93015,99,80,81,KALININGRAD,GI,99,KEY FJORD,8,205932,15,4653,2016-12-13T14:27:02Z,kalingrad,2016-12-13,50,Tanker,Kalingrad,0,54.63268,19.898,2072.8259040491416
57.62228,11.67425,114,210,214,HAMBURG,GI,99,KEY BAY,8,205940,15,4500,2016-12-15T16:05:06Z,gothenborg,2016-12-15,50,Tanker,gothenborg,0,57.63471,11.68745,1591.7252020303197
59.91015,30.05674,81,113,113,RULED VIA NOK,GI,161,WYBELSUM,7,205994,25,17083,2016-12-19T15:29:03Z,st_petersburg,2016-12-19,51,Cargo,St. Petersburg,0,59.9141,30.03724,1173.725512934959
59.92068,30.0053,85,111,113,ST PETERSBURG,GI,174,TRANSOSPREY,7,206401,22,20396,2016-12-18T14:43:03Z,st_petersburg,2016-12-18,51,Cargo,St. Petersburg,0,54.72713,18.99946,876547.8795969583
57.96387,11.71894,99,215,214,MALAGA,GI,89,TASMAN,7,206519,14,4535,2016-12-16T15:51:05Z,gothenborg,2016-12-16,51,Cargo,gothenborg,0,57.98169,11.74611,2551.0597254439786
59.91547,30.03042,103,293,293,GDANSK,GI,103,ORAKAI,8,206618,16,6886,2016-12-18T19:07:03Z,st_petersburg,2016-12-18,51,Tanker,St. Petersburg,0,59.91048,30.0548,1469.5824005411464
57.62231,11.67482,129,211,210,HELSINGBORG,GI,118,KATELINA,8,206630,18,8933,2016-12-16T06:05:05Z,gothenborg,2016-12-16,51,Tanker,gothenborg,0,57.63342,11.68755,1450.9516487891228
55.61112,20.80787,116,46,44,KLAIPEDA,GI,142,ARA ROTTERDAM,7,206635,18,10643,2016-12-14T19:23:06Z,klaipeda,2016-12-14,50,Cargo,Klaipeda,0,55.00592,19.83046,91506.54845635674
55.72766,20.88405,150,91,90,KLAIPEDA,GR,294,MSC MANDRAKI,7,212317,32,60639,2016-12-13T11:53:06Z,klaipeda,2016-12-13,50,Cargo,Klaipeda,0,55.72787,20.85677,1710.2595072204927
57.63465,11.69145,103,0,354,GOTHENBURG SWEDEN,GR,274,EURONIKE,8,212572,50,164565,2016-12-19T20:47:12Z,gothenborg,2016-12-19,51,Tanker,gothenborg,0,57.62206,11.68268,1495.8150775000538
54.79312,18.9965,127,325,322,GIBRALTAR FOR ORDERS,GR,274,MINERVA GEORGIA,8,213558,50,163417,2016-12-16T12:41:02Z,gdansk,2016-12-16,51,Tanker,Gdańsk,0,54.45885,18.99556,37210.86216814706
54.38085,18.65798,14,244,119,"GDANSK,POLAND",GR,253,MINERVA ALICE,8,214595,44,114850,2016-12-15T07:59:01Z,gdansk,2016-12-15,50,Tanker,Gdańsk,0,54.38025,18.65993,142.98244702726146
54.97167,20.33833,0,124,124,NaN,NaN,NA,[SAT-AIS],3,217284873986699,NA,NA,2016-12-13T16:35:03Z,kalingrad,2016-12-13,50,Tug,Kalingrad,1,54.98167,20.315,1860.3167402439249
54.3576,18.70774,0,286,286,GDANSK,PL,8,"NATALIA B",9,2208737,3,NA,2016-12-14T15:41:02Z,gdansk,2016-12-14,50,Pleasure,Gdańsk,1,54.35769,18.70782,11.283017269218645
54.75603,18.96664,58,0,0,SZCZECIN,NL,88,SANDETTIE,7,222305,12,2934,2016-12-14T10:09:01Z,gdansk,2016-12-14,50,Cargo,Gdańsk,0,54.40707,18.65818,43646.6139857133
57.87833,12.0275,97,203,203,MOERDIJK,NL,89,LURO,7,222372,13,4919,2016-12-15T05:57:05Z,gothenborg,2016-12-15,50,Cargo,gothenborg,0,57.8895,12.03617,1345.1466794240312
57.65167,11.72317,110,71,72,KARLSTAD,NL,89,LECKO,7,222824,13,4775,2016-12-20T10:27:05Z,gothenborg,2016-12-20,51,Cargo,gothenborg,0,57.61483,11.67417,5034.401124491294
55.74546,20.80074,103,36,32,KLAIPEDA,NL,114,THUN GALAXY,8,223660,15,7559,2016-12-17T21:23:06Z,klaipeda,2016-12-17,51,Tanker,Klaipeda,0,54.69195,18.99655,163940.40885319488
57.66083,11.77167,152,244,248,HAMBURG,NL,117,FREYA,7,226006,18,6850,2016-12-15T16:05:06Z,gothenborg,2016-12-15,50,Cargo,gothenborg,0,57.67333,11.798,2096.1243046830764
54.79905,18.5848,117,114,112,GDYNIA,NL,81,HENDRIKA MARGARETHA,7,226912,12,3200,2016-12-19T16:45:06Z,gdynia,2016-12-19,51,Cargo,Gdynia,0,57.92032,11.60437,552738.1799859926
59.91144,30.04795,0,0,511,NA,RU,0,35,1,2288508,0,NA,2016-12-20T11:11:04Z,st_petersburg,2016-12-20,51,Navigation,St. Petersburg,1,59.91144,30.04795,0
59.91244,30.04861,0,0,511,NA,RU,0,36,1,2288513,0,NA,2016-12-20T11:11:04Z,st_petersburg,2016-12-20,51,Navigation,St. Petersburg,1,59.91244,30.04861,0
57.72183,11.98094,0,336,511,GOTEBORG  C,SE,20,FROG TAURUS,3,2312999,6,NA,2016-12-19T08:53:08Z,gothenborg,2016-12-19,51,Tug,gothenborg,1,57.7191,11.97848,337.26129486763176
54.53548,18.55798,68,266,265,GDYNIA,NL,134,ENFORCER,7,231568,21,9450,2016-12-16T12:57:07Z,gdynia,2016-12-16,51,Cargo,Gdynia,0,54.53519,18.59532,2411.922064697315
54.60001,18.81289,0,0,0,NaN,PL,NA,VTS HEL,0,23788,NA,NA,2016-12-17T18:45:02Z,gdansk,2016-12-17,51,Unspecified,Gdańsk,1,54.59999,18.8129,2.317899973631466
54.52926,18.55957,0,0,511,NaN,PL,0,VTS 2614900,0,23846,0,NA,2016-12-16T23:25:07Z,gdynia,2016-12-16,51,Unspecified,Gdynia,1,54.52926,18.55957,0
57.69397,12.05863,0,0,0,NaN,SE,NA,VTS GAOTEBORG,0,24030,NA,NA,2016-12-19T12:59:05Z,gothenborg,2016-12-19,51,Unspecified,gothenborg,1,57.69404,12.05877,11.405937939125772
59.90314,30.22369,59,213,211,KR#-PETESBURG,RU,60,KEILA,8,2420192,10,1621,2016-12-18T21:43:03Z,st_petersburg,2016-12-18,51,Tanker,St. Petersburg,0,59.91003,30.23283,921.1661798267111
54.62998,19.88548,0,0,511,NaN,RU,NA,VTS BALTIYSK,0,24344,NA,NA,2016-12-20T08:01:02Z,kalingrad,2016-12-20,51,Unspecified,Kalingrad,1,54.62998,19.88548,0
59.8646,30.47185,0,0,511,NaN,RU,0,VTS 2734463,0,24345,0,NA,2016-12-20T11:11:04Z,st_petersburg,2016-12-20,51,Unspecified,St. Petersburg,1,59.8646,30.47185,0
54.89622,19.938110000000002,0,0,511,NaN,RU,0,VTS 2734488,0,24366,0,NA,2016-12-20T11:11:02Z,kalingrad,2016-12-20,51,Unspecified,Kalingrad,1,54.89622,19.938110000000002,0
59.93667,30.22583,0,0,0,NaN,RU,0,VTS 2734492,0,24369,0,NA,2016-12-13T12:39:04Z,st_petersburg,2016-12-13,50,Unspecified,St. Petersburg,1,59.93639,30.22619,37.07535528694845
55.69002,21.13729,0,0,511,NaN,LT,NA,VTS KLAIPEDA,0,24468,NA,NA,2016-12-18T16:21:06Z,klaipeda,2016-12-18,51,Unspecified,Klaipeda,1,55.69013,21.13727,12.30929827121526
55.72771,21.09569,0,0,511,NaN,LT,0,VTS 2770110,0,24473,0,NA,2016-12-20T11:11:06Z,klaipeda,2016-12-20,51,Unspecified,Klaipeda,1,55.72771,21.09569,0
57.93012,11.67011,122,236,240,ANTWERP,NL,129,ANJELIERSGRACHT,7,245589,19,12150,2016-12-16T10:47:05Z,gothenborg,2016-12-16,51,Cargo,gothenborg,0,57.94062,11.68803,1577.2568627695218
59.90729,30.07167,111,292,291,ROTTERDAM,NL,132,NJORD,7,246960,18,8001,2016-12-19T09:51:03Z,st_petersburg,2016-12-19,51,Cargo,St. Petersburg,0,59.90236,30.09618,1474.1130068336006
57.92943,11.66798,96,238,239,TEES,NL,99,CORAL STICHO,8,251928,17,3604,2016-12-18T23:25:05Z,gothenborg,2016-12-18,51,Tanker,gothenborg,0,57.93739,11.68278,1245.0896770049226
55.09333,20.255,10,222,222,NaN,NaN,NA,[SAT-AIS],3,252669123725536,NA,NA,2016-12-19T18:43:03Z,kalingrad,2016-12-19,51,Tug,Kalingrad,0,55.08167,20.46,13125.085864690302
54.64883,19.86498,117,312,310,KALAJOKI,NL,89,FOREST,7,253976,14,4537,2016-12-15T19:07:03Z,kalingrad,2016-12-15,50,Cargo,Kalingrad,0,54.6327,19.90475,3128.585497373442
55.83699,20.81754,132,141,141,KLAIPEDA,CY,143,ESL AFRICA,7,254047,21,17356,2016-12-19T19:41:06Z,klaipeda,2016-12-19,51,Cargo,Klaipeda,0,55.84693,20.80334,1418.493516212918
55.73155,20.80289,93,85,85,PLGDY > LTKLJ,NL,170,EMOTION,7,254064,32,20091,2016-12-15T19:05:06Z,klaipeda,2016-12-15,50,Cargo,Klaipeda,0,54.79411,18.97551,155958.29450873082
59.89521,30.1315,78,292,291,HANKO,NL,205,TRICA,7,254318,25,18250,2016-12-20T09:31:04Z,st_petersburg,2016-12-20,51,Cargo,St. Petersburg,0,59.88806,30.2011,3967.2689608050514
57.94847,12.08942,68,46,43,GRUVON,NL,82,CAROLINA,7,257347,12,3697,2016-12-20T08:37:05Z,gothenborg,2016-12-20,51,Cargo,gothenborg,0,57.89535,12.03937,6612.2786745812255
55.73665,20.8532,105,263,264,HEROYA,NL,99,SAFFIER,7,257862,15,5800,2016-12-15T06:23:06Z,klaipeda,2016-12-15,50,Cargo,Klaipeda,0,55.73774,20.87151,1153.9179514494917
54.66877,19.8058,93,122,123,KALINIGRAD,NL,126,AIGRAN D,8,257926,19,10020,2016-12-18T12:49:03Z,kalingrad,2016-12-18,51,Tanker,Kalingrad,0,55.75078,20.81078,136314.24529038495
57.60552,11.60822,95,294,294,STAVANGER,NL,88,PRISCILLA,7,258225,11,3250,2016-12-19T19:15:05Z,gothenborg,2016-12-19,51,Cargo,gothenborg,0,57.60335,11.61722,588.6184353956907
54.68526,20.17245,69,250,248,BREMEN,NL,133,DINTELBORG,7,258858,15,8867,2016-12-15T21:47:03Z,kalingrad,2016-12-15,50,Cargo,Kalingrad,0,54.68567,20.22827,3592.3036646757937
57.9367,11.68279,117,219,221,KARLSHAM,MT,116,WISBY VERITY,8,259111,15,7479,2016-12-19T21:43:05Z,gothenborg,2016-12-19,51,Tanker,gothenborg,0,57.94907,11.69939,1690.6118190902032
54.56521,18.86041,121,40,40,LIEPAJA,NL,88,TINA,7,259202,12,3500,2016-12-13T15:51:01Z,gdansk,2016-12-13,50,Cargo,Gdańsk,0,54.55447,18.84484,1561.8815581732229
57.63065,11.69334,109,29,31,PASAJES,NL,89,SKAGENBANK,7,259232,14,4500,2016-12-19T07:49:06Z,gothenborg,2016-12-19,51,Cargo,gothenborg,0,57.61919,11.68127,1464.6123740389014
54.63261,19.90474,91,89,88,KALININGRAD,NL,109,STAR CURACAO,8,260019,13,4400,2016-12-19T15:37:02Z,kalingrad,2016-12-19,51,Tanker,Kalingrad,0,54.65587,19.84729,4516.560020938639
54.73329,18.95905,104,189,188,GDANSK,NL,133,DONGEBORG,7,260071,15,8867,2016-12-14T11:07:01Z,gdansk,2016-12-14,50,Cargo,Gdańsk,0,54.74545,18.9621,1367.7638629852486
57.669,11.69333,170,220,214,ROTTERDAM,MT,183,SOMERSET,7,260333,25,12502,2016-12-14T01:17:06Z,gothenborg,2016-12-14,50,Cargo,gothenborg,0,57.67833,11.72617,2213.6480891004226
54.64667,19.91167,0,338,338,NaN,NaN,NA,[SAT-AIS],3,261471966511263,NA,NA,2016-12-16T23:59:02Z,kalingrad,2016-12-16,51,Tug,Kalingrad,1,54.64667,19.91167,0
57.61417,11.6575,165,238,245,BEZEE,NL,183,SLINGEBORG,7,262498,25,10601,2016-12-18T22:35:05Z,gothenborg,2016-12-18,51,Cargo,gothenborg,0,57.62883,11.67933,2087.2829690806225
54.66067,19.80943,27,149,162,KALININGRAD,NL,138,TIDEWAY ROLLINGSTONE,3,262503,32,14310,2016-12-19T04:45:02Z,kalingrad,2016-12-19,51,Tug,Kalingrad,0,55.00588,19.81804,38432.61435200291
57.6165,11.66683,158,50,49,SEGOT,NL,183,SCHIEBORG,7,262525,25,12457,2016-12-16T04:31:06Z,gothenborg,2016-12-16,51,Cargo,gothenborg,0,57.61017,11.63217,2183.4717127367753
59.92117,30.0038,124,292,293,KOTKA,NL,205,PLYCA,7,263477,25,18250,2016-12-14T21:53:03Z,st_petersburg,2016-12-14,50,Cargo,St. Petersburg,0,59.91821,30.018,858.0755495609104
57.64325,11.70208,108,29,33,GOTENBURG,NL,103,THUN GLORY,8,263501,15,6535,2016-12-15T17:53:06Z,gothenborg,2016-12-15,50,Tanker,gothenborg,0,57.63115,11.69187,1477.9890935059116
55.72994,21.00316,134,292,298,UST-LUGA,NL,156,DIJKSGRACHT,7,263649,22,17381,2016-12-18T13:13:06Z,klaipeda,2016-12-18,51,Cargo,Klaipeda,0,55.72404,21.02729,1649.098454485214
57.93575,11.68014,103,39,40,STENUNGSUND,LR,97,CORAL MEANDRA,8,263683,15,5107,2016-12-19T13:51:04Z,gothenborg,2016-12-19,51,Tanker,gothenborg,0,57.92804,11.66216,1365.9761341456422
54.50918,18.78108,97,41,38,LISBON,NL,89,LINGEDIJK,7,264274,14,4891,2016-12-14T10:09:01Z,gdansk,2016-12-14,50,Cargo,Gdańsk,0,54.40303,18.67678,13608.385135199194
55.71801,21.10651,85,327,325,SIBENIK,NL,132,VICTORIABORG,7,265269,15,9850,2016-12-20T10:27:06Z,klaipeda,2016-12-20,51,Cargo,Klaipeda,0,55.66924,21.14524,5948.067948026427
59.91337,30.22852,0,191,191,ST.PETERSBURG,BE,82,FAST HERMAN,7,265353,12,3475,2016-12-13T14:07:04Z,st_petersburg,2016-12-13,50,Cargo,St. Petersburg,1,59.89684,30.21549,1978.6414616818695
54.52118,18.77537,104,220,218,GDANSK,NL,82,THEA MARIEKE,7,265510,12,3149,2016-12-16T20:29:02Z,gdansk,2016-12-16,51,Cargo,Gdańsk,0,54.53445,18.79455,1928.037024581422
54.6338,19.936,86,82,79,KALININGRAD,NL,89,STEENBANK,7,265873,14,4500,2016-12-16T01:45:02Z,kalingrad,2016-12-16,51,Cargo,Kalingrad,0,54.63259,19.90238,2170.413877962623
59.90575,30.07908,97,292,293,SZCZECIN,NL,109,PITZTAL,7,266600,17,6900,2016-12-15T10:09:03Z,st_petersburg,2016-12-15,50,Cargo,St. Petersburg,0,59.902,30.09755,1112.3268743403198
54.635,19.925,0,67,67,NaN,NaN,NA,[SAT-AIS],3,266896913553197,NA,NA,2016-12-13T23:59:02Z,kalingrad,2016-12-13,50,Tug,Kalingrad,1,54.635,19.925,0
54.64667,19.91167,0,338,338,NaN,NaN,NA,[SAT-AIS],3,267896656482679,NA,NA,2016-12-17T01:45:03Z,kalingrad,2016-12-17,51,Tug,Kalingrad,1,54.64667,19.91167,0
54.5491,18.98915,101,263,265,GDANSK,NL,88,ALANA EVITA,7,268459,11,3261,2016-12-17T19:45:01Z,gdansk,2016-12-17,51,Cargo,Gdańsk,0,54.66463,19.82511,55410.85545605112
